feature-1,feature-2,feature-3,feature-4,feature-5,feature-6,feature-7,feature-8,feature-9,feature-10,label
23.932307638075386,10.850201648344822,33.08799201963408,51.94050793474339,86.56716991164157,34.87394860199619,74.00468391339221,55.28809197152888,58.43137629733894,33.940812194435175,3
24.09346998100036,12.34817846124747,32.552690762984206,53.26414613598799,85.07463509061617,36.34453728369358,72.8337241764239,36.336251481172624,56.47058409241485,36.02084563608099,3
24.415788138887628,11.7004048436856,33.38909015719436,44.93556673965348,86.56716991164157,37.39495632512398,74.47306904891843,68.59710234441275,67.05882175389208,36.25656994904422,1
22.48186613563866,13.4412961185923,32.45232471713078,45.294482795344656,86.56716991164157,30.672267377037517,76.58079905693918,26.082688634616595,29.019606412857506,28.93005626960545,2
24.33521349538783,16.680159049748454,29.70893282266969,58.58274618940746,86.56716991164157,34.87394860199619,80.32786773376002,56.49261919273635,56.47058409241485,31.34734020723472,3
24.33521349538783,16.680159049748454,29.70893282266969,58.58274618940746,86.56716991164157,36.34453728369358,76.58079905693918,55.88721460902558,57.64706193068886,34.23082335989994,3
24.496369310350115,14.251009273054741,31.01371964054111,47.31538512617752,86.56716991164157,33.1932751001653,75.40983931997087,30.461145203590206,58.8235271923651,31.85819161981469,4
24.415788138887628,10.850201648344822,33.1214442324989,62.909723425881126,86.56716991164157,39.07562982695487,72.8337241764239,59.296453193986025,60.78430682069142,38.84331646400971,1
0.0,14.45343885083365,0.0,57.63195171796217,0.0,37.39495632512398,80.32786773376002,46.292584761916636,38.03921534103458,33.71563501071513,1
25.946817340749533,10.283402955886432,31.28136556523657,48.46747850969432,98.5074651789746,31.93277123860141,65.33958061908777,58.293715512235174,79.60783904369563,35.336715356652384,6
22.078966806288907,12.874492269480717,30.84643976169908,49.3989566867368,86.56716991164157,39.915964048251766,73.536298777866,38.386180006051774,58.03921282571502,39.19486596879918,1
25.221593325549826,11.538460150131835,34.92807068689641,60.07475755982058,62.686562677845735,19.117647802828984,75.64402878588675,64.8454737138914,34.901957874434245,18.24355999802906,3
28.767119174160495,10.80971676411968,31.448645444078597,68.72776796346432,97.0149303579492,34.87394860199619,69.78923010104516,55.3562822579137,76.86274504871922,36.09946871453092,6
23.20709015083837,12.429148229697756,33.456003990182964,57.13566827483746,85.07463509061617,35.084033422129686,74.00468391339221,58.01837685059662,65.49019302059192,34.225455864101875,1
23.529408308725632,12.591092923251521,33.7571115350022,53.12140073578004,86.56716991164157,32.5630256990019,75.40983931997087,44.558288068953715,64.31372775891568,31.138662705597902,5
24.17405115246285,11.093116110348873,33.58983165616017,54.74793667819563,86.56716991164157,37.81512596539097,75.17564365036053,41.16232069479285,52.15686136413828,36.288275746723336,1
22.240129149213885,13.684210580596352,32.71997064182624,57.961750130525544,86.56716991164157,37.81512596539097,77.04917798877095,45.33129114135291,59.215678087391254,35.38685850239782,5
22.884765464988412,14.898782890616612,30.04349258035375,64.59891799050288,59.701493035794925,39.49579946722186,79.62529313231792,57.05381038400914,65.09804212556575,35.77852467078196,3
23.529408308725632,14.00809481105069,31.816657414627482,55.3720831705963,86.56716991164157,33.6134447404323,76.81498852285506,51.63933620448646,58.8235271923651,31.60383136144062,1
24.012888809537873,11.417005497456406,31.448645444078597,43.84740488077466,86.56716991164157,35.71428788253018,77.7517587939075,58.03000564416084,71.37254448216865,33.13250489971854,1
22.40128496417617,11.093116110348873,32.58615238310799,61.64717393384345,64.17909749887114,41.38655272994915,77.28337365838128,46.93664009866972,65.09804212556575,38.63243828909569,1
24.415788138887628,13.56275077126773,31.381731611089993,42.61460948308069,59.701493035794925,39.70588428735535,73.77049444747634,62.175478734653,60.78430682069142,38.845968006933944,3
24.576950481812606,15.50607162395334,31.28136556523657,55.95098858906616,86.56716991164157,36.55462210382708,74.94145418444465,54.16687246833971,63.529413392265596,35.20484135238995,1
21.434323962551687,13.805665233271782,34.66042476220096,70.29827498383945,85.07463509061617,46.00840359517482,76.34660338732884,51.476868771102666,76.86274504871922,43.48990926892453,7
22.40128496417617,14.898782890616612,31.180999519383143,62.6188546126908,86.56716991164157,38.44538042579146,76.58079905693918,43.57603864308044,57.64706193068886,36.216839745147006,3
23.448827137263144,11.417005497456406,32.65306621609659,52.113325654903,86.56716991164157,36.97479174409407,72.36533904089768,40.153528847320416,61.96078465896543,36.82106411462996,3
22.643028478563636,14.53441377593713,32.251592625423925,56.92835489877562,86.56716991164157,45.37814913477433,75.87821825180262,32.910025266850845,52.15686136413828,43.18760653808222,4
23.85173299457559,11.093116110348873,34.12512350555109,66.33876346439067,86.56716991164157,35.084033422129686,76.11241392141297,57.82402014826352,63.92156428729175,33.25324671769581,1
25.060430982624844,14.574898660162273,32.15121717231154,50.015826420235584,86.56716991164157,33.4033599202988,74.00468391339221,42.47462405429136,61.568621187341506,32.539997773562746,1
25.221593325549826,11.538460150131835,34.92807068689641,60.07475755982058,62.686562677845735,42.016807190349645,71.19437930392935,48.77824538049173,57.64706193068886,42.578073715254995,3
21.91780446336393,16.27530505084383,30.946805807552508,59.31546065172181,86.56716991164157,33.823529560565795,75.87821825180262,53.03332884166187,57.64706193068886,32.16295266373251,3
25.302174497012313,13.076921847259626,33.188358065487506,40.11578532670208,67.16418384005173,32.7731105191354,75.64402878588675,35.45107251044314,54.90195535911469,31.211263453762406,5
23.287671322300856,11.457490381681549,34.19203733853969,72.68569896239359,86.56716991164157,40.12604886838526,75.40983931997087,68.72582229956636,68.23528701556832,38.30017419670863,1
23.04592780791339,13.56275077126773,31.01371964054111,58.18362763191141,85.07463509061617,38.65546018668787,72.13114957498179,49.36501991760581,68.23528701556832,38.65547558106094,3
21.3537427910892,14.817813122166324,35.22917823171565,59.58828607294113,85.07463509061617,41.59663755008265,76.81498852285506,38.92920870015983,59.60784155901518,39.08622248635073,2
20.467362960927204,13.724695464821496,30.21077245919578,65.76556489182346,86.56716991164157,48.31932649816911,73.77049444747634,42.729486448499316,58.8235271923651,47.24835327912663,4
23.448827137263144,11.417005497456406,32.65306621609659,52.113325654903,86.56716991164157,43.48739587204703,77.51756312429717,43.44988421557913,54.90195535911469,40.50004234954185,3
27.155515328798792,11.457490381681549,1.2713251977476396,62.70272827542724,100.0,34.03361438069929,66.9789254915823,53.183004602125024,85.49019050527237,36.74574741359164,6
24.576950481812606,13.076921847259626,32.15121717231154,48.69852090858927,86.56716991164157,39.28571464708836,73.536298777866,58.836983975282706,58.8235271923651,38.46925031434739,3
23.771151823113097,12.510123154801237,31.64937753578545,67.84534956764809,86.56716991164157,35.71428788253018,72.36533904089768,61.981577593304884,61.568621187341506,35.61630821277312,3
22.804190821488614,11.174091035452355,33.656745489148776,56.04435598243989,86.56716991164157,34.03361438069929,72.8337241764239,51.069537308286755,59.99999245404134,33.72217262059716,3
23.368245965800654,11.25506080390264,32.218131005300144,53.684469126494044,86.56716991164157,36.764706923960574,72.8337241764239,43.819967573648626,54.1176409924646,36.38702156692017,3
21.3537427910892,12.955467194584196,32.45232471713078,52.153517549187605,86.56716991164157,38.865545006821364,76.58079905693918,51.855571822546054,65.09804212556575,36.610255717161316,2
24.496369310350115,11.497975265906692,32.65306621609659,61.17367544424826,86.56716991164157,35.71428788253018,72.8337241764239,36.90814835559269,54.1176409924646,35.32668350700582,3
23.126508979375878,13.522265887042586,32.65306621609659,53.52874012148157,86.56716991164157,32.7731105191354,75.87821825180262,49.81541388195024,54.1176409924646,31.24374217083644,4
21.112005804664424,10.202428030782952,34.258951171528295,45.81070837656782,86.56716991164157,37.18487150499048,73.77049444747634,57.812139597312864,59.99999245404134,36.2516533228932,3
22.965346636450903,11.052631226123731,32.218131005300144,66.8040305182601,86.56716991164157,37.18487150499048,74.94145418444465,61.85961912224428,65.09804212556575,35.948829944958476,1
0.0,11.659919959460458,37.83874246019953,38.51551360446297,0.0,26.470586152078845,33.489459643943924,21.030145669221486,28.235292046207427,12.858217276444606,1
22.078966806288907,9.149795257663266,34.961522899761235,44.46016950393083,86.56716991164157,33.1932751001653,54.80093678267845,33.82941926524248,57.25489845906493,24.887424826879474,2
28.767119174160495,10.80971676411968,31.448645444078597,68.72776796346432,97.0149303579492,38.025210785524465,67.44730442341407,60.67510061903545,74.90195284379513,40.74379106872316,6
22.884765464988412,13.36032119348882,31.381731611089993,63.906406029993406,86.56716991164157,29.201678695340128,73.536298777866,6.474468684018582,12.549017289803551,28.66980786834091,1
25.141012154087335,14.170039504604457,31.415193231213777,40.23858858881157,67.16418384005173,33.1932751001653,77.28337365838128,45.9725411815142,60.78430682069142,30.980069307252744,3
23.287671322300856,6.518221059843839,0.0,48.90867710008217,86.56716991164157,47.058822636605214,76.34660338732884,31.22483325269105,48.23528953088787,44.44380451966764,1
23.85173299457559,10.202428030782952,33.55637003603639,57.665503304560794,86.56716991164157,36.97479174409407,75.17564365036053,43.80764345015995,56.0784331973887,35.55127563368387,3
23.60998948018812,14.00809481105069,33.89092979372045,39.17385874219843,86.56716991164157,43.697480692180534,74.94145418444465,55.9160708008906,52.15686136413828,42.145324734032535,1
21.19258697612691,12.874492269480717,32.51923855011938,63.25977159463065,86.56716991164157,33.1932751001653,72.8337241764239,69.70876705536409,71.37254448216865,32.84928898393412,2
6.365834209984321,10.728746995669393,8.096357424665026,49.47807818039446,85.07463509061617,36.97479174409407,74.00468391339221,52.690015685684024,56.47058409241485,36.022788669559894,3
21.3537427910892,11.214575919677497,34.426231050370326,44.24620521266275,86.56716991164157,36.13445246356008,84.30913208019119,57.43926293109856,72.15685884881873,30.9150367281635,2
23.932307638075386,13.684210580596352,32.45232471713078,56.70047354091968,85.07463509061617,37.39495632512398,78.68852286126548,57.14248892627153,53.725490097438446,34.28000035640172,1
24.09346998100036,13.684210580596352,31.31481777810139,52.69475566319596,85.07463509061617,35.084033422129686,77.04917798877095,52.558034872953634,58.8235271923651,32.852525583900345,3
20.789681118814467,12.307693577022327,33.0545303995103,72.3090471328191,85.07463509061617,39.70588428735535,77.51756312429717,66.4568768369298,79.99998993872178,36.92446355368371,7
21.112005804664424,12.024289074139938,30.344600125172988,51.36984455951954,86.56716991164157,39.07562982695487,77.04917798877095,37.38739851180215,52.941175730788366,36.76942880505266,2
23.85173299457559,11.538460150131835,32.51923855011938,44.726980461159826,83.58208357046098,48.9495809585696,77.28337365838128,71.36696108693974,61.176470292315344,45.76108460343492,1
22.48186613563866,10.80971676411968,0.0,54.86915941978562,86.56716991164157,37.81512596539097,76.34660338732884,60.62249531371608,59.215678087391254,35.70417948648309,3
25.302174497012313,12.631577807476665,31.515559277067204,69.06358084001802,98.5074651789746,36.764706923960574,63.93442521250911,59.52223161583645,81.56861867202196,41.8604878345171,6
20.950843461739446,10.323887840111576,31.214451732247962,64.77237216187841,85.07463509061617,38.65546018668787,75.17564365036053,49.68228217831041,61.568621187341506,37.094962057708955,2
21.676067476939153,13.846155274150117,29.039813307301568,60.12793305890972,83.58208357046098,39.07562982695487,76.11241392141297,51.20127835207767,63.137249920641665,37.03265616648512,3
21.27316161962671,9.757083990999991,30.913353594687685,51.1609506629382,85.07463509061617,39.28571464708836,75.87821825180262,41.31523333593883,61.176470292315344,37.48268311668152,2
28.52538218773572,11.295545688127783,30.444966171026415,37.1111733890412,98.5074651789746,27.52101025274633,66.27634468644575,24.159154306178223,48.6274530025118,29.942441122059968,6
23.85173299457559,11.093116110348873,34.12512350555109,66.33876346439067,86.56716991164157,32.7731105191354,76.81498852285506,44.09625332259808,49.41176736916188,30.83156680100793,1
24.415788138887628,10.283402955886432,33.489465610306745,46.78808529379755,86.56716991164157,35.924367643426585,74.70725851483431,29.43489817732448,49.01960389753795,34.694956089053626,3
0.0,13.279351425038534,0.0,54.59727806786989,0.0,37.18487150499048,69.32084496551894,56.007554639744775,58.8235271923651,38.739203148014816,6
22.56244730710115,14.048584851929027,30.946805807552508,73.62350982903436,88.05970473266697,42.22689201048314,74.47306904891843,50.8137278267679,56.47058409241485,40.92736479251247,3
22.56244730710115,10.121458262332666,33.89092979372045,60.114005384801594,86.56716991164157,34.243699200832786,77.28337365838128,53.75745501575042,56.0784331973887,31.96553616828001,2
23.368245965800654,15.020242699945234,31.549011489932024,57.77437889256216,86.56716991164157,37.60504114525747,76.11241392141297,64.87968874155354,68.23528701556832,35.559493269750696,4
22.965346636450903,12.99595207880934,34.66042476220096,77.8317995212614,85.07463509061617,45.37814913477433,77.28337365838128,61.4734712452304,84.31372524359612,42.510974650283494,7
24.496369310350115,10.769231879894537,0.0,38.711434503760046,88.05970473266697,36.34453728369358,56.674471121088864,43.04092232397483,41.96078717428498,29.520110450181534,1
23.04592780791339,15.951415663736299,29.307459231997026,57.81458139436703,85.07463509061617,31.512606657571506,74.47306904891843,59.92258580251384,67.05882175389208,30.527900726232918,4
23.126508979375878,16.113360357290063,30.411504550902634,67.39083853932749,86.56716991164157,38.44538042579146,75.40983931997087,57.73812292569897,59.60784155901518,36.80579358908449,3
24.012888809537873,12.267208692797183,32.78688447481484,51.286289122391054,86.56716991164157,34.663863781862695,77.51756312429717,49.27960223292018,59.99999245404134,32.225462519796665,3
25.946817340749533,10.769231879894537,30.64569826273327,57.69589385012041,98.5074651789746,37.60504114525747,68.61827036407684,39.235525508777705,69.80391574886849,39.590863706292346,6
23.448827137263144,12.79352250103043,33.72364991487842,61.72566958380546,86.56716991164157,38.23529560565797,76.34660338732884,61.95294918193236,65.09804212556575,36.046276831172186,5
23.04592780791339,13.56275077126773,31.01371964054111,58.18362763191141,85.07463509061617,38.44538042579146,77.28337365838128,54.90007389678715,62.352935553991585,35.864710550811346,3
23.529408308725632,12.064779115018275,33.656745489148776,73.85740565088064,86.56716991164157,43.697480692180534,77.98594825982339,55.92771158290179,67.84313612054216,40.454300550350816,1
23.04592780791339,0.0,33.6901977020136,65.97763043696408,85.07463509061617,42.016807190349645,77.98594825982339,53.59009629600148,55.68626972576477,38.93332400104731,1
22.804190821488614,12.145748883468562,33.52291782317157,55.51388450150065,86.56716991164157,30.462182556904022,77.04917798877095,51.03461496225318,65.09804212556575,28.51638873594508,5
23.04592780791339,13.56275077126773,31.01371964054111,58.18362763191141,85.07463509061617,35.504203062396684,77.51756312429717,48.42025836541842,61.176470292315344,33.03079085434538,3
23.448827137263144,14.291499313933079,31.549011489932024,57.42432011629237,86.56716991164157,38.025210785524465,74.70725851483431,46.10660798401796,59.99999245404134,36.7577169292213,4
30.298141848059707,12.834007385255575,31.381731611089993,68.94837256241837,86.56716991164157,37.81512596539097,75.87821825180262,62.37098632789554,54.1176409924646,35.960085583647,1
24.576950481812606,14.65586842861256,31.047171853405935,50.43994690299657,86.56716991164157,37.60504114525747,74.94145418444465,52.14512878229508,69.80391574886849,36.27481943475761,4
20.789681118814467,12.388663345472613,14.386078987673574,60.96572561697051,86.56716991164157,36.97479174409407,75.40983931997087,70.51900624406272,65.88234391561807,35.42290123668177,2
22.643028478563636,14.53441377593713,32.251592625423925,56.92835489877562,86.56716991164157,40.12604886838526,78.68852286126548,56.281970190966376,65.09804212556575,36.85193258296458,4
23.69057065165061,10.890686532569966,34.12512350555109,68.85532339465259,83.58208357046098,38.44538042579146,75.17564365036053,59.66188503462983,66.66665828226816,37.00670432430152,1
22.723609650026127,10.80971676411968,34.794243020919204,55.76170799745505,85.07463509061617,35.29411824226318,74.70725851483431,46.038645478125645,59.215678087391254,34.11480493822496,3
22.723609650026127,10.688256954791056,34.15858512567487,55.83894135250551,86.56716991164157,35.504203062396684,76.11241392141297,46.91802204051999,55.68626972576477,33.65869661528936,3
23.69057065165061,15.263157161949286,29.775846655658295,47.70753454285937,86.56716991164157,30.462182556904022,75.17564365036053,42.140601944717915,64.70587865394184,29.233716976884665,4
22.723609650026127,0.0,32.82034609493862,63.080631792393014,85.07463509061617,40.12604886838526,77.04917798877095,51.48920488303832,56.0784331973887,37.530437726796826,3
19.90330128865247,11.012146341898589,34.29240338439312,56.97615238509033,86.56716991164157,40.96638814891925,78.22014392943372,42.23766041141473,63.137249920641665,37.77515259522179,2
24.33521349538783,16.680159049748454,29.70893282266969,58.58274618940746,86.56716991164157,34.87394860199619,77.51756312429717,52.17863649158579,61.568621187341506,32.51534486536227,3
19.661557774265006,11.174091035452355,0.0,60.058931139585,88.05970473266697,38.025210785524465,74.23887958300256,60.27009491493238,62.74509902561551,36.91799035375125,2
23.85173299457559,11.497975265906692,0.0,49.89016973517477,88.05970473266697,40.12604886838526,74.94145418444465,48.76218086154735,63.529413392265596,38.61775282059221,3
29.65350553228518,10.445342492787004,34.66042476220096,63.075890230834496,86.56716991164157,39.07562982695487,76.11241392141297,52.33504975924801,54.90195535911469,37.09806983777603,1
22.078966806288907,14.696353312837703,31.01371964054111,78.06347837137226,86.56716991164157,38.025210785524465,77.51756312429717,57.19137781302914,65.09804212556575,35.433448365924946,4
24.81869399620007,10.688256954791056,33.08799201963408,47.96358947453952,85.07463509061617,38.025210785524465,73.30210931195012,29.433279736983067,52.54901225916444,37.40367357853414,3
23.60998948018812,11.538460150131835,30.47841838389124,65.80355042189291,97.0149303579492,39.70588428735535,64.40281034803533,49.536334824855984,57.25489845906493,44.71570038681395,6
21.19258697612691,12.834007385255575,31.816657414627482,53.24990023627191,86.56716991164157,31.512606657571506,75.64402878588675,40.626269276823315,58.03921282571502,30.027789672744856,2
25.946817340749533,11.052631226123731,31.214451732247962,58.556153136102765,98.5074651789746,31.092437017304512,66.51054035605608,40.52361220538991,64.70587865394184,33.71725599444615,6
21.756648648401644,12.550608039026379,9.769156213085328,55.946862263683016,86.56716991164157,36.55462210382708,75.17564365036053,67.62672148104315,71.37254448216865,35.11121075568866,2
22.965346636450903,15.222672277724143,30.84643976169908,59.47403247216534,86.56716991164157,39.49579946722186,74.70725851483431,44.087190056686175,54.90195535911469,38.155622167371185,3
20.628525303852182,12.024289074139938,35.16226439872705,77.40704258728452,61.19402785682033,46.00840359517482,67.44730442341407,55.45380827404247,52.54901225916444,49.50684522106622,7
24.33521349538783,11.336030572352925,33.25527189847611,48.48677358905661,86.56716991164157,32.14285605873491,73.536298777866,52.4567924382631,56.86274756403878,31.605903214818667,3
22.643028478563636,12.186233767693704,32.88725052066827,44.1404906657004,85.07463509061617,35.71428788253018,74.00468391339221,59.306931096640795,58.8235271923651,34.81317518400581,3
22.965346636450903,11.90283442146451,33.456003990182964,46.181016909023754,86.56716991164157,32.7731105191354,74.47306904891843,54.84071909582174,57.25489845906493,31.806363080388664,3
20.789681118814467,13.36032119348882,32.0843127465819,59.11162654230693,86.56716991164157,34.663863781862695,76.81498852285506,46.86657961455705,65.88234391561807,32.58360867692195,2
24.33521349538783,11.336030572352925,33.25527189847611,48.48677358905661,86.56716991164157,34.45378402096629,80.56206340337036,39.13590151442858,60.392155925665264,30.848130893040732,3
21.83722329190144,12.064779115018275,33.021078186645475,65.02145795274436,86.56716991164157,40.96638814891925,74.47306904891843,44.70307254305172,56.47058409241485,39.726618410016776,3
25.624492654899576,12.226718651918848,29.40782527785045,59.18157253093525,98.5074651789746,40.96638814891925,65.33958061908777,46.07146984593887,70.58823011551857,45.41303470590578,6
23.932307638075386,16.072875473064922,29.40782527785045,57.61011083373624,86.56716991164157,37.60504114525747,75.40983931997087,47.4314872243916,56.86274756403878,35.962678084117464,3
23.287671322300856,13.684210580596352,30.344600125172988,51.237547566772754,64.17909749887114,42.857141411646545,76.11241392141297,39.325606699335985,56.86274756403878,40.609850578578474,1
21.19258697612691,12.874492269480717,32.51923855011938,63.25977159463065,86.56716991164157,38.865545006821364,74.23887958300256,46.725295766975286,67.05882175389208,37.708826449645215,2
22.320703792713683,13.805665233271782,33.85747758085563,57.67879452745301,83.58208357046098,32.7731105191354,76.34660338732884,46.595412932465244,58.8235271923651,31.052020588425684,2
24.81869399620007,14.33198419815822,30.980258020417327,65.1736970835896,86.56716991164157,35.29411824226318,75.87821825180262,61.48789334693943,61.96078465896543,33.57082534157938,3
22.965346636450903,15.546556508178481,32.65306621609659,43.39922654205235,83.58208357046098,42.64705659151305,77.04917798877095,41.83475268553201,56.0784331973887,40.06515710499176,1
25.624492654899576,12.226718651918848,29.40782527785045,59.18157253093525,98.5074651789746,35.504203062396684,68.61827036407684,41.49353750777451,67.45097264891824,37.42295899093656,6
25.060430982624844,14.574898660162273,32.15121717231154,50.015826420235584,86.56716991164157,30.042017975874117,74.23887958300256,42.794895415186296,53.725490097438446,29.221940691103732,1
21.3537427910892,12.955467194584196,32.45232471713078,52.153517549187605,86.56716991164157,36.97479174409407,74.00468391339221,53.11688831706661,67.45097264891824,36.03870866209692,2
25.302174497012313,13.076921847259626,33.188358065487506,40.11578532670208,67.16418384005173,32.3529408788684,77.7517587939075,29.895997824816185,58.43137629733894,30.091593095296346,5
22.884765464988412,14.615383544387416,32.78688447481484,56.81726233903884,86.56716991164157,33.823529560565795,76.58079905693918,50.98015144765293,64.31372775891568,31.920046641391487,5
23.60998948018812,10.971661457673445,34.66042476220096,55.537624131854024,83.58208357046098,35.924367643426585,77.7517587939075,52.81733299254175,62.74509902561551,33.34221832804438,1
24.415788138887628,11.943319305689652,33.25527189847611,49.51480141555237,86.56716991164157,37.18487150499048,73.30210931195012,23.04330562723315,50.19608173581196,36.71371956616464,3
26.913778342374016,11.538460150131835,31.515559277067204,61.81460303370837,98.5074651789746,32.5630256990019,68.85245982999272,53.693208928419864,81.96078214364587,34.30963430070279,6
22.804190821488614,14.372469082383365,32.853798307803444,55.44172154113692,62.686562677845735,30.672267377037517,77.04917798877095,61.245127295727656,66.274507387242,28.718533995195664,2
51.97421585296156,11.578945034356977,33.08799201963408,26.266034062444778,86.56716991164157,30.462182556904022,77.28337365838128,62.17662962556244,14.509809494727634,28.45427070707418,3
24.09346998100036,13.279351425038534,32.0173989135933,43.98983205537465,86.56716991164157,29.831933155740618,73.06791364233978,40.63464920125774,68.62745048719225,29.534795918685017,5
22.078966806288907,12.429148229697756,32.92071214079205,62.8375604655174,85.07463509061617,34.03361438069929,74.23887958300256,59.888370774851694,63.137249920641665,33.072651954074416,3
20.789681118814467,13.36032119348882,32.0843127465819,59.11162654230693,86.56716991164157,35.29411824226318,77.98594825982339,54.060966527776515,70.58823011551857,32.644304319406366,2
25.46333683993729,11.376515456578069,0.0,45.130851187734656,62.686562677845735,41.59663755008265,82.43559774178078,47.99965569180293,66.66665828226816,36.39704804907094,1
24.89927516766256,15.303642046174428,30.47841838389124,53.514504829285755,86.56716991164157,37.60504114525747,75.87821825180262,47.10096574133439,63.529413392265596,35.73963179622925,4
26.02739198424933,9.9595135687789,31.247913352371746,61.25185286860232,98.5074651789746,34.663863781862695,68.14988522855063,55.82622937927179,84.70587613862227,36.798289829958804,6
23.126508979375878,13.522265887042586,32.65306621609659,53.52874012148157,86.56716991164157,37.60504114525747,78.45433339534961,55.19847833040256,64.31372775891568,34.558235236085544,4
22.078966806288907,13.967609926825547,31.850119034751263,56.088663594587366,86.56716991164157,38.865545006821364,76.58079905693918,38.08404716542762,56.0784331973887,36.65606192630192,2
22.723609650026127,11.093116110348873,33.85747758085563,67.78045275866597,86.56716991164157,36.97479174409407,75.64402878588675,55.96471991870874,58.8235271923651,35.3352876027701,3
24.496369310350115,10.769231879894537,33.52291782317157,45.46254834642549,85.07463509061617,32.983195339268896,74.70725851483431,44.13303387791254,48.6274530025118,31.809401083010364,3
22.078966806288907,11.417005497456406,29.943126534500326,47.86326354787185,88.05970473266697,43.90756551231403,78.45433339534961,31.005804326486654,58.03921282571502,40.375618429447115,2
0.0,13.522265887042586,32.28504483828875,54.984367697385274,0.0,39.915964048251766,55.97189651964676,42.11383174262627,32.156863879457845,15.901979221135566,1
22.965346636450903,12.914977153705859,33.489465610306745,53.92437941233065,86.56716991164157,35.29411824226318,77.04917798877095,54.87377124412746,65.88234391561807,33.10442752919891,5
23.20709015083837,12.79352250103043,33.89092979372045,57.39901057293975,86.56716991164157,35.29411824226318,83.37236801283322,46.79744224086133,69.80391574886849,30.535340075409025,5
27.397258843186258,10.60728718634077,31.95048508060469,47.91928186239204,98.5074651789746,35.504203062396684,64.40281034803533,57.74650285013338,80.78430430537188,39.934254617468774,6
20.87026229027696,13.522265887042586,33.790563747867026,61.430674445232,83.58208357046098,34.87394860199619,75.64402878588675,57.70413567852932,70.58823011551857,33.22710701315928,2
23.85173299457559,11.093116110348873,34.12512350555109,66.33876346439067,86.56716991164157,40.54621850865225,78.45433339534961,61.97925183459204,67.84313612054216,37.283387997699705,1
25.221593325549826,11.538460150131835,34.92807068689641,60.07475755982058,62.686562677845735,38.44538042579146,72.36533904089768,44.2887518156503,53.33332662581452,38.36145489623504,3
23.771151823113097,11.25506080390264,0.033461620123784286,59.462003544184675,97.0149303579492,27.100840612479338,68.61827036407684,16.73199970652282,17.647054384730197,28.554632143506225,6
22.804190821488614,11.174091035452355,33.656745489148776,56.04435598243989,86.56716991164157,38.65546018668787,74.70725851483431,37.35016239550271,47.058824269211634,37.39668509900507,3
23.69057065165061,15.263157161949286,29.775846655658295,47.70753454285937,86.56716991164157,32.3529408788684,76.34660338732884,47.39052270108343,65.49019302059192,30.600308244548692,4
21.756648648401644,11.133600994574017,32.61960459597281,58.25421007175564,86.56716991164157,39.28571464708836,75.64402878588675,39.64704093958734,56.0784331973887,37.50875841126848,1
24.73811282473758,12.914977153705859,31.31481777810139,60.63181148654426,86.56716991164157,36.13445246356008,77.7517587939075,51.46173935102221,59.215678087391254,33.577357583965615,3
23.529408308725632,11.214575919677497,34.59351092921236,60.75145370761474,86.56716991164157,32.983195339268896,74.47306904891843,58.99806074881758,62.352935553991585,31.958354458902214,1
23.126508979375878,11.7004048436856,32.35195867127735,55.46418826905848,86.56716991164157,38.025210785524465,79.39110366640205,44.162369607656494,59.99999245404134,34.55111793665733,3
27.80015817253601,11.82185949636103,31.28136556523657,51.95095634220455,95.52239553692378,38.865545006821364,67.91568955894029,34.54004644803896,74.11763847714505,41.31294422066162,6
25.54391148343709,11.659919959460458,30.712612095721873,48.2443387133969,98.5074651789746,32.3529408788684,67.21311495749819,48.17935052348753,80.78430430537188,34.79576839513271,6
23.69057065165061,11.417005497456406,33.25527189847611,61.805735146766715,86.56716991164157,37.81512596539097,74.70725851483431,47.79924482374825,56.47058409241485,36.60132420415335,3
23.448827137263144,14.291499313933079,31.549011489932024,57.42432011629237,86.56716991164157,33.6134447404323,75.64402878588675,55.59207103298694,60.392155925665264,32.12406515667559,4
22.48186613563866,10.80971676411968,0.0,54.86915941978562,86.56716991164157,38.025210785524465,76.58079905693918,47.166602488513874,50.980396102462045,35.76972197767315,3
26.107973155711818,13.238866540813392,33.85747758085563,50.94541645867088,86.56716991164157,30.882352197171016,77.04917798877095,59.42074941220645,26.66666331290726,28.98563668859432,5
25.705073826362067,14.00809481105069,31.549011489932024,54.709643530038484,86.56716991164157,36.13445246356008,76.34660338732884,44.84831257813471,61.96078465896543,34.15751410229009,1
23.932307638075386,13.684210580596352,32.45232471713078,56.70047354091968,85.07463509061617,35.71428788253018,74.70725851483431,54.059348087435104,52.54901225916444,34.50602023696206,1
25.46333683993729,11.133600994574017,33.021078186645475,49.13530677054682,86.56716991164157,37.60504114525747,74.94145418444465,30.78747073020672,52.15686136413828,36.24039231670888,3
23.771151823113097,10.566802302115628,33.28872411134093,57.2863268851632,86.56716991164157,38.65546018668787,77.7517587939075,39.163367046444684,50.19608173581196,35.740281263220815,3
27.477840014648745,11.983804189914796,31.68283915590923,70.43500592005707,98.5074651789746,31.512606657571506,65.33958061908777,56.626458214747615,74.11763847714505,34.88027424897731,6
23.04592780791339,12.388663345472613,35.32954427756908,34.501246065405546,86.56716991164157,32.7731105191354,74.70725851483431,39.4040351194361,59.99999245404134,31.70360774083068,2
22.48186613563866,12.388663345472613,30.946805807552508,59.15181843659153,86.56716991164157,34.663863781862695,74.70725851483431,55.2503763173505,59.99999245404134,33.45629371624047,3
